time_s,E_uM,S_uM,ES_uM,P_uM,P_reduced_uM
43.2,15.520165966707197,6.841220484841104,4.479834033292784,88.67894548144204,93.00419876848221
43.300000000000004,15.548340493297058,6.780080222886218,4.4516595067029225,88.76826026998678,93.07950657156283
43.400000000000006,15.576427298867722,6.719414854816272,4.423572701132257,88.8570124436274,93.15415432840726
43.5,15.60442565765705,6.659221892737603,4.395574342342931,88.94520376449539,93.22814518200825
43.6,15.63233485315725,6.5994988438406015,4.367665146842731,89.03283600889259,93.30148230206002
43.7,15.660154178560445,6.540243210683716,4.3398458214395355,89.11991096745267,93.37416888374507
43.800000000000004,15.687882935505375,6.481452491283243,4.312117064494605,89.20643044379807,93.44620814726018
43.900000000000006,15.715520436045184,6.423124179648828,4.284479563954797,89.2923962559723,93.51760333742949
44.0,15.743066002911213,6.365255766083172,4.256933997088766,89.37781023640399,93.58835772338745
44.1,15.770518968319232,6.307844737280091,4.2294810316807485,89.46267423061508,93.65847459733378
44.2,15.797878674561275,6.250888576669643,4.202121325438705,89.54699009746757,93.72795727409883
